epoch,train_loss,val_loss,train_accuracy,val_accuracy,learning_rate,dropout_rate,weight_decay
1,0.6912492577880902,0.6853946077101158,0.5313681474480151,0.5606060606060606,5e-05,0.2,0.001
2,0.6778559389547049,0.669856043476047,0.5796313799621928,0.5970643939393939,5e-05,0.2,0.001
3,0.6597622376083201,0.651720503062913,0.6296668241965974,0.6373106060606061,5e-05,0.2,0.001
4,0.6419166996934238,0.6368675042282451,0.6537689035916824,0.6519886363636364,5e-05,0.2,0.001
5,0.6280033124191775,0.6260485215620561,0.6620982986767486,0.6633522727272727,5e-05,0.2,0.001
6,0.6178019841136464,0.6193083443424918,0.6662925330812854,0.6628787878787878,5e-05,0.2,0.001
7,0.6105641769438925,0.6143243385083748,0.674031190926276,0.6685606060606061,5e-05,0.2,0.001
8,0.6062156715780666,0.611229043115269,0.6716682419659735,0.6714015151515151,5e-05,0.2,0.001
9,0.6030038959137208,0.6083307302359379,0.6775756143667296,0.671875,5e-05,0.2,0.001
10,0.5998956789817161,0.6064273069302241,0.678875236294896,0.6732954545454546,5e-05,0.2,0.001
11,0.5962104404693741,0.6051657163735592,0.6800567107750473,0.6761363636363636,5e-05,0.2,0.001
12,0.593643514048625,0.6039419828942327,0.6839555765595463,0.6766098484848485,5e-05,0.2,0.001
13,0.593387701729971,0.6028337555401253,0.683601134215501,0.678030303030303,5e-05,0.2,0.001
14,0.5908362176445346,0.6019439661141598,0.6858459357277883,0.681344696969697,5e-05,0.2,0.001
15,0.5902442311857509,0.6011078759576335,0.6859640831758034,0.681344696969697,5e-05,0.2,0.001
16,0.588888118307622,0.6005962305899822,0.6862003780718336,0.6822916666666666,5e-05,0.2,0.001
17,0.5878176510559363,0.6003891401218645,0.6867320415879017,0.6860795454545454,5e-05,0.2,0.001
18,0.5867915456174452,0.5996136701468265,0.690335538752363,0.6818181818181818,5e-05,0.2,0.001
19,0.5862610592226901,0.5996154835729888,0.6880907372400756,0.6889204545454546,5e-05,0.2,0.001
20,0.5860379494881585,0.5987908871787967,0.6893312854442344,0.6822916666666666,5e-05,0.2,0.001
21,0.5854195221159995,0.5981420021165501,0.689390359168242,0.6808712121212122,5e-05,0.2,0.001
22,0.5858159378480821,0.5979386617739996,0.6913397920604915,0.6832386363636364,5e-05,0.2,0.001
23,0.5829327494356717,0.5983431709535194,0.6919896030245747,0.6860795454545454,5e-05,0.2,0.001
24,0.582071792792057,0.5980954937862627,0.6924031190926276,0.6851325757575758,5e-05,0.2,0.001
25,0.5829996948882177,0.5973506208622095,0.6925803402646503,0.681344696969697,5e-05,0.2,0.001
26,0.5821470101073469,0.5969581793655049,0.6914579395085066,0.6818181818181818,5e-05,0.2,0.001
27,0.5816589957824952,0.5969653283104752,0.6936436672967864,0.6827651515151515,5e-05,0.2,0.001
28,0.5803380392787587,0.5964918741674134,0.6928757088846881,0.6841856060606061,5e-05,0.2,0.001
29,0.5800020242064121,0.5961810372995607,0.6936436672967864,0.6832386363636364,5e-05,0.2,0.001
30,0.5800517251000287,0.5959780636158857,0.6944116257088847,0.6832386363636364,5e-05,0.2,0.001
31,0.5799661723224337,0.5959871546788649,0.6954158790170132,0.6841856060606061,5e-05,0.2,0.001
32,0.5784641107111211,0.595888815594442,0.6954749527410208,0.6827651515151515,5e-05,0.2,0.001
33,0.5782942687405981,0.5960819978605617,0.6942934782608695,0.6856060606060606,5e-05,0.2,0.001
34,0.5786060534826073,0.5957033647732302,0.6975425330812854,0.6827651515151515,5e-05,0.2,0.001
35,0.5779258481777909,0.5955668728459965,0.6961838374291115,0.6837121212121212,5e-05,0.2,0.001
36,0.5769068744378639,0.5960315213058934,0.6952386578449905,0.6846590909090909,5e-05,0.2,0.001
37,0.5783460990918381,0.5955107044993024,0.6950023629489603,0.6794507575757576,5e-05,0.2,0.001
38,0.57711602637583,0.5957867575414253,0.6975425330812854,0.6832386363636364,5e-05,0.2,0.001
39,0.5762808181218705,0.5956270464441993,0.6983104914933838,0.6832386363636364,5e-05,0.2,0.001
40,0.5766374275567175,0.5952129964575623,0.6948251417769377,0.6808712121212122,5e-05,0.2,0.001
41,0.5753846887661063,0.594997432195779,0.6990193761814745,0.6818181818181818,5e-05,0.2,0.001
42,0.575852876912894,0.5947057672522285,0.6974834593572778,0.6822916666666666,5e-05,0.2,0.001
43,0.5765733455777844,0.5946119323824391,0.6954158790170132,0.6827651515151515,5e-05,0.2,0.001
44,0.5747223850234019,0.5945071582541321,0.6989012287334594,0.6808712121212122,5e-05,0.2,0.001
45,0.57449686414578,0.594110723697778,0.6979560491493384,0.6785037878787878,5e-05,0.2,0.001
46,0.5738937773641432,0.5947388911789114,0.698546786389414,0.6808712121212122,5e-05,0.2,0.001
47,0.5734619783881932,0.5943954433455612,0.7015595463137996,0.6818181818181818,5e-05,0.2,0.001
48,0.5748838047674788,0.5944916560794368,0.6977788279773157,0.6827651515151515,5e-05,0.2,0.001
49,0.5733736899940188,0.5939914597706362,0.699491965973535,0.6794507575757576,5e-05,0.2,0.001
50,0.574461549802178,0.593991136009043,0.6977788279773157,0.6818181818181818,5e-05,0.2,0.001
51,0.5747401971785467,0.5940298302607103,0.6978379017013232,0.6799242424242424,5e-05,0.2,0.001
52,0.5731979710505906,0.5938493613943909,0.6983695652173914,0.681344696969697,5e-05,0.2,0.001
53,0.5716096859122495,0.5936721527215206,0.7000236294896031,0.6827651515151515,5e-05,0.2,0.001
54,0.5720555775557664,0.5935534712943163,0.6987240075614367,0.6827651515151515,5e-05,0.2,0.001
55,0.5710691445153242,0.5936984370152155,0.7027410207939508,0.681344696969697,5e-05,0.2,0.001
56,0.571408792062608,0.593718995199059,0.6974243856332704,0.6808712121212122,5e-05,0.2,0.001
57,0.5705491863261549,0.5930515071659377,0.7017367674858223,0.6803977272727273,5e-05,0.2,0.001
58,0.5696282805505232,0.5931348620039044,0.7032136105860114,0.6799242424242424,5e-05,0.2,0.001
59,0.5706803762619798,0.5932697414448767,0.7002599243856332,0.681344696969697,5e-05,0.2,0.001
60,0.5698134450696141,0.5941540544683283,0.6994328922495274,0.6766098484848485,5e-05,0.2,0.001
61,0.5692824092896088,0.5933563221584667,0.7028591682419659,0.6827651515151515,5e-05,0.2,0.001
62,0.5690849000035252,0.5930961338859616,0.7000236294896031,0.6808712121212122,5e-05,0.2,0.001
63,0.5704347986467394,0.5936991504647515,0.6987240075614367,0.6794507575757576,5e-05,0.2,0.001
64,0.5690909088333974,0.5933351995366992,0.7018549149338374,0.6803977272727273,5e-05,0.2,0.001
65,0.567844766257278,0.5934985081354777,0.7015595463137996,0.6789772727272727,5e-05,0.2,0.001
66,0.5690255503686029,0.5929899888508248,0.7001417769376181,0.6818181818181818,5e-05,0.2,0.001
67,0.5681419459881089,0.5929303914308548,0.7015595463137996,0.6832386363636364,5e-05,0.2,0.001
68,0.5687172204425069,0.5926513766700571,0.699491965973535,0.6789772727272727,5e-05,0.2,0.001
69,0.5680688882707874,0.5934499493151,0.7014413988657845,0.6803977272727273,5e-05,0.2,0.001
70,0.5679886203069092,0.5929779852881576,0.6981923440453687,0.6789772727272727,5e-05,0.2,0.001
71,0.5676294326894901,0.5929740969881867,0.7018549149338374,0.6789772727272727,5e-05,0.2,0.001
72,0.5693634116920046,0.5926248733744477,0.7026228733459358,0.6789772727272727,5e-05,0.2,0.001
73,0.5655708164258355,0.5927017886530269,0.7048676748582231,0.6794507575757576,5e-05,0.2,0.001
74,0.5666983831807662,0.5922289924188093,0.7045132325141777,0.678030303030303,5e-05,0.2,0.001
75,0.5657586136477205,0.5930327809218204,0.7035089792060492,0.6775568181818182,5e-05,0.2,0.001
76,0.5657555509379771,0.5924089844479705,0.7030363894139886,0.6789772727272727,5e-05,0.2,0.001
77,0.5654748731164265,0.5920554702029084,0.7033908317580341,0.6766098484848485,5e-05,0.2,0.001
78,0.5654851588049097,0.5920775668187575,0.7042178638941399,0.6794507575757576,5e-05,0.2,0.001
79,0.5650623064410709,0.5922983668067239,0.7031545368620038,0.6803977272727273,5e-05,0.2,0.001
80,0.5645294635079533,0.5921032121687224,0.7048086011342155,0.681344696969697,5e-05,0.2,0.001
81,0.5657269472435877,0.5920266685160723,0.7023865784499055,0.6803977272727273,5e-05,0.2,0.001
82,0.5634021709456561,0.5919710885394703,0.7049858223062382,0.6799242424242424,5e-05,0.2,0.001
83,0.5647797335523739,0.5916929272088137,0.7035680529300568,0.6808712121212122,5e-05,0.2,0.001
84,0.5653281867616794,0.591747473135139,0.7036271266540642,0.6803977272727273,5e-05,0.2,0.001
85,0.5628082255686726,0.5922980380780769,0.7058719281663516,0.678030303030303,5e-05,0.2,0.001
86,0.5638354928822509,0.5925731835040179,0.7042178638941399,0.678030303030303,5e-05,0.2,0.001
87,0.5630729802952822,0.5915941582484678,0.704336011342155,0.6818181818181818,5e-05,0.2,0.001
88,0.561617668894153,0.5920231893207087,0.7046904536862004,0.6794507575757576,5e-05,0.2,0.001
89,0.56349629242614,0.592197799321377,0.7026819470699432,0.6770833333333334,5e-05,0.2,0.001
90,0.5621047731777671,0.5915672174005797,0.7062263705103969,0.6799242424242424,5e-05,0.2,0.001
91,0.5624200794669766,0.591821889534141,0.7059900756143668,0.6770833333333334,5e-05,0.2,0.001
92,0.5622387838836879,0.591494701125405,0.7055174858223062,0.6818181818181818,5e-05,0.2,0.001
93,0.5616701741074344,0.5912831782391577,0.7048086011342155,0.6803977272727273,5e-05,0.2,0.001
94,0.561586242542375,0.5914583224238772,0.7056356332703214,0.6785037878787878,5e-05,0.2,0.001
95,0.5615133671318876,0.5912586039665974,0.7040997164461248,0.6808712121212122,5e-05,0.2,0.001
96,0.5614313619010616,0.5915914679115469,0.7056356332703214,0.6770833333333334,5e-05,0.2,0.001
97,0.5607652852350462,0.5912167425408508,0.7075259924385633,0.6832386363636364,5e-05,0.2,0.001
98,0.5605455800919091,0.5910380351724047,0.707703213610586,0.681344696969697,5e-05,0.2,0.001
99,0.5600425837621347,0.5906002887270667,0.7062854442344045,0.6818181818181818,5e-05,0.2,0.001
100,0.5596197596231796,0.5925624880826834,0.7081167296786389,0.6770833333333334,5e-05,0.2,0.001
101,0.5600589607861632,0.5909587266770276,0.706758034026465,0.6785037878787878,5e-05,0.2,0.001
102,0.558337451379556,0.5906973797263522,0.7090619092627599,0.681344696969697,5e-05,0.2,0.001
103,0.5593452527414874,0.5904097263560151,0.7080576559546313,0.681344696969697,5e-05,0.2,0.001
104,0.5584998522622824,0.5903682099147276,0.7114248582230623,0.6832386363636364,5e-05,0.2,0.001
105,0.5579605740556645,0.5907027084719051,0.7099480151228733,0.681344696969697,5e-05,0.2,0.001
106,0.5577360127959224,0.5905477205912272,0.7092391304347826,0.6808712121212122,5e-05,0.2,0.001
107,0.5574762627397909,0.5904161243727712,0.710125236294896,0.681344696969697,5e-05,0.2,0.001
108,0.5572034905898774,0.5908433939471389,0.7087665406427222,0.6794507575757576,5e-05,0.2,0.001
109,0.5571021539051727,0.5906655422665856,0.7085302457466919,0.6808712121212122,5e-05,0.2,0.001
110,0.5570454613810901,0.5909495173078595,0.7108341209829868,0.6808712121212122,5e-05,0.2,0.001
111,0.5564854701660531,0.5908483086210309,0.7088846880907372,0.6794507575757576,5e-05,0.2,0.001
112,0.5565277399435385,0.5899335909070391,0.7099480151228733,0.6822916666666666,5e-05,0.2,0.001
113,0.5565093995718063,0.5901415912490903,0.7102433837429112,0.6832386363636364,5e-05,0.2,0.001
114,0.5556872985651452,0.5901892234881719,0.712015595463138,0.6799242424242424,5e-05,0.2,0.001
115,0.5555987887098568,0.5901801694523204,0.7123700378071833,0.6799242424242424,5e-05,0.2,0.001
116,0.5557057735261935,0.5897602615031329,0.7097117202268431,0.6818181818181818,5e-05,0.2,0.001
117,0.5549880526466947,0.5901051100456354,0.7107159735349716,0.6827651515151515,5e-05,0.2,0.001
118,0.5554832332751701,0.5905719769723488,0.7097707939508506,0.6808712121212122,5e-05,0.2,0.001
119,0.5543404983212231,0.5900425319418763,0.712015595463138,0.6808712121212122,5e-05,0.2,0.001
120,0.5553250756741471,0.5898015928087812,0.7124881852551985,0.6822916666666666,5e-05,0.2,0.001
121,0.5551923416512675,0.589468496315407,0.7114839319470699,0.6818181818181818,5e-05,0.2,0.001
122,0.5544272106852107,0.5894002801541126,0.7126063327032136,0.681344696969697,5e-05,0.2,0.001
123,0.5545734868495812,0.58954588256099,0.7130198487712666,0.6799242424242424,5e-05,0.2,0.001
124,0.5553260615732809,0.5895158634944395,0.7119565217391305,0.6803977272727273,5e-05,0.2,0.001
125,0.553598547843769,0.5897953198714689,0.7124291115311909,0.6794507575757576,5e-05,0.2,0.001
126,0.5531583475706032,0.5892676255016616,0.7137287334593573,0.6789772727272727,5e-05,0.2,0.001
127,0.5545208053011975,0.5902332243594256,0.7142013232514177,0.6785037878787878,5e-05,0.2,0.001
128,0.5524152308308109,0.5896974738800165,0.7124881852551985,0.6808712121212122,5e-05,0.2,0.001
129,0.553460801706873,0.5892006804545721,0.7113067107750473,0.6822916666666666,5e-05,0.2,0.001
130,0.552906290964278,0.5893724416241501,0.7141422495274102,0.6832386363636364,5e-05,0.2,0.001
131,0.5521782682838873,0.5889602411877025,0.7155600189035917,0.6827651515151515,5e-05,0.2,0.001
132,0.5524051307730503,0.5892199083711162,0.7150874291115312,0.6827651515151515,5e-05,0.2,0.001
133,0.5508849735465077,0.5890574798439489,0.714437618147448,0.6832386363636364,5e-05,0.2,0.001
134,0.550807499789786,0.5892766858592178,0.7165051984877127,0.6822916666666666,5e-05,0.2,0.001
135,0.5521132598414539,0.5888189321214502,0.7162689035916824,0.6818181818181818,5e-05,0.2,0.001
136,0.5534168396757772,0.5890491279688749,0.7136696597353497,0.6822916666666666,5e-05,0.2,0.001
137,0.5501056084504425,0.5886818107330438,0.717273156899811,0.6827651515151515,5e-05,0.2,0.001
138,0.5511666708159312,0.5890637478142073,0.715382797731569,0.6827651515151515,5e-05,0.2,0.001
139,0.5508810277809943,0.5887717446594527,0.7137287334593573,0.6827651515151515,5e-05,0.2,0.001
140,0.5502505220177043,0.5890923887491226,0.7170959357277883,0.6841856060606061,5e-05,0.2,0.001
141,0.5502346320278477,0.5886834232193051,0.7175685255198487,0.6846590909090909,5e-05,0.2,0.001
142,0.5502390300957152,0.5890049970511234,0.7166233459357277,0.6851325757575758,5e-05,0.2,0.001
143,0.5503222486021838,0.5887977060946551,0.7143785444234405,0.6818181818181818,5e-05,0.2,0.001
144,0.5496977029653488,0.5890100417715131,0.71632797731569,0.6841856060606061,5e-05,0.2,0.001
145,0.5483575774839109,0.5905460977193081,0.7186318525519849,0.6799242424242424,5e-05,0.2,0.001
146,0.5499038831498086,0.5883786867965352,0.7177457466918714,0.6827651515151515,5e-05,0.2,0.001
147,0.5480644425169506,0.5884320934613546,0.7181592627599244,0.6832386363636364,5e-05,0.2,0.001
148,0.5484591728122112,0.5882170277111458,0.7179820415879017,0.6832386363636364,5e-05,0.2,0.001
149,0.5469538629871911,0.5883450431354118,0.7185137051039697,0.6841856060606061,5e-05,0.2,0.001
150,0.5492516127335777,0.588510124520822,0.718336483931947,0.6832386363636364,5e-05,0.2,0.001
151,0.5465051385033559,0.5884830473047314,0.7201677693761814,0.6827651515151515,5e-05,0.2,0.001
152,0.5473824811567656,0.588086491281336,0.7182774102079396,0.6832386363636364,5e-05,0.2,0.001
153,0.5474488124504883,0.588181453220772,0.7179229678638941,0.6818181818181818,5e-05,0.2,0.001
154,0.5475984545308386,0.5889307219873775,0.7170959357277883,0.6818181818181818,5e-05,0.2,0.001
155,0.5468169454140114,0.5881443949359836,0.7196361058601134,0.6851325757575758,5e-05,0.2,0.001
156,0.5468179880445981,0.5883022790605371,0.718218336483932,0.6832386363636364,5e-05,0.2,0.001
157,0.5461600722572528,0.5882350865638617,0.7197542533081286,0.6799242424242424,5e-05,0.2,0.001
158,0.545046930192549,0.5875004426096425,0.7209948015122873,0.6818181818181818,5e-05,0.2,0.001
159,0.5445352867668203,0.587721924438621,0.7205812854442344,0.6827651515151515,5e-05,0.2,0.001
160,0.5447572974209974,0.5876641716017867,0.7208766540642723,0.6841856060606061,5e-05,0.2,0.001
161,0.5440498791311098,0.5874376459555193,0.7219990548204159,0.6837121212121212,5e-05,0.2,0.001
162,0.5468396960787602,0.5877657302401282,0.7196361058601134,0.6841856060606061,5e-05,0.2,0.001
163,0.5440905321748586,0.588307849837072,0.7227079395085066,0.6827651515151515,5e-05,0.2,0.001
164,0.54482691826577,0.5871523564512079,0.719695179584121,0.6832386363636364,5e-05,0.2,0.001
165,0.5450454610056598,0.5878401299317678,0.7206994328922496,0.6837121212121212,5e-05,0.2,0.001
166,0.543449289181282,0.5880321810642878,0.7243029300567108,0.6851325757575758,5e-05,0.2,0.001
167,0.5441269369229026,0.5872088490110455,0.721585538752363,0.6841856060606061,5e-05,0.2,0.001
168,0.5415318728845376,0.58711331540888,0.7250708884688091,0.6827651515151515,5e-05,0.2,0.001
169,0.5426496078589463,0.5871747163209048,0.7233577504725898,0.6832386363636364,5e-05,0.2,0.001
170,0.5437013041544952,0.5871145178874334,0.7212901701323251,0.6837121212121212,5e-05,0.2,0.001
171,0.5420101272868298,0.587021475036939,0.7238303402646503,0.6846590909090909,5e-05,0.2,0.001
172,0.5414143325250406,0.586888797806971,0.7241257088846881,0.6846590909090909,5e-05,0.2,0.001
