epoch,train_loss,val_loss,train_accuracy,val_accuracy,learning_rate,dropout_rate,weight_decay
1,1.9047471648322212,1.8708157015184985,0.28144444444444444,0.285773884108726,0.0005,0,0.001
2,1.852352881749471,1.8499232775776098,0.29130555555555554,0.281758448122241,0.0005,0,0.001
3,1.8345532303916083,1.8428646850247754,0.2976666666666667,0.27688256159741825,0.0005,0,0.001
4,1.8242531307008532,1.8382248328932633,0.29605555555555557,0.284887359286031,0.0005,0,0.001
5,1.8190314192242092,1.8345486314584178,0.2977222222222222,0.28070244055690496,0.0005,0,0.001
6,1.8157805867724948,1.8358604696625513,0.29727777777777775,0.2824494160236196,0.0005,0,0.001
7,1.8121009463204278,1.8335988606121523,0.29930555555555555,0.2879641218811062,0.0005,0,0.001
8,1.8107922333611381,1.8330869936773964,0.2985555555555556,0.28619107223571616,0.0005,0,0.001
9,1.8083111219406127,1.833653522721419,0.30027777777777775,0.28774249067543245,0.0005,0,0.001
10,1.8070437579684788,1.834019493549428,0.3020833333333333,0.27690863588177567,0.0005,0,0.001
11,1.805608866267734,1.83223439192941,0.30030555555555555,0.27444461833500694,0.0005,0,0.001
12,1.8036393900977241,1.83752119794805,0.3005833333333333,0.2549932206987489,0.0005,0,0.001
13,1.8029998607635498,1.8353153805360727,0.30127777777777776,0.2966598873654156,0.0005,0,0.001
14,1.8018554508421156,1.8361140413487211,0.3036388888888889,0.25211201502499003,0.0005,0,0.001
15,1.8013727965884738,1.8318216910598972,0.29941666666666666,0.28242334173926226,0.0005,0,0.001
16,1.7992612146801419,1.831260861234462,0.2995555555555556,0.2830882353562835,0.0005,0,0.001
17,1.7986159358554417,1.8299151929557746,0.30319444444444443,0.27934657914418703,0.0005,0,0.001
18,1.7980619676378038,1.829705886807002,0.30075,0.268734355450522,0.0005,0,0.001
19,1.7970850976308186,1.8297695166675756,0.30483333333333335,0.2758004798534069,0.0005,0,0.001
20,1.796251821623908,1.8276110464799489,0.3050555555555556,0.28336201502499003,0.0005,0,0.001
21,1.7949694960912068,1.8313604086003406,0.30391666666666667,0.28599551531439976,0.0005,0,0.001
22,1.7942210602230495,1.8286618696036914,0.30469444444444443,0.2773258240087658,0.0005,0,0.001
23,1.7926950875388252,1.828405574703893,0.30625,0.2831143096406409,0.0005,0,0.001
24,1.7919684431287977,1.8261767465172085,0.30436111111111114,0.29106695876053884,0.0005,0,0.001
25,1.791597707324558,1.825106052642173,0.30577777777777776,0.2804547351725558,0.0005,0,0.001
26,1.7904246390660603,1.8293078419164563,0.3065833333333333,0.2875469337541161,0.0005,0,0.001
