epoch,train_loss,val_loss,train_accuracy,val_accuracy,learning_rate,rank,lora_alpha,lora_dropout,weight_decay,loss_function
1,1.9035330528683132,1.8407340049743652,0.24941666666666668,0.2918752609415257,0.0001,8,16,0.1,0,weighted_cross_entropy
2,1.8287072056664362,1.7943732121312026,0.2976666666666667,0.3278055903336681,0.0001,8,16,0.1,0,weighted_cross_entropy
3,1.7963577595816718,1.771679271197488,0.3084166666666667,0.32406393412157153,0.0001,8,16,0.1,0,weighted_cross_entropy
4,1.779742619196574,1.7631738067518734,0.31355555555555553,0.3182754484896964,0.0001,8,16,0.1,0,weighted_cross_entropy
5,1.7622647337383694,1.7587073339638135,0.31869444444444445,0.32495045894426655,0.0001,8,16,0.1,0,weighted_cross_entropy
6,1.7563423086802166,1.7572409185111946,0.32330555555555557,0.3036999374839431,0.0001,8,16,0.1,0,weighted_cross_entropy
7,1.7444330752690633,1.7475265594238931,0.32630555555555557,0.3214565082222012,0.0001,8,16,0.1,0,weighted_cross_entropy
8,1.734920797030131,1.74738817096602,0.3263888888888889,0.3192141218811062,0.0001,8,16,0.1,0,weighted_cross_entropy
9,1.7239157117207846,1.740709623546465,0.3317222222222222,0.30594232382503805,0.0001,8,16,0.1,0,weighted_cross_entropy
10,1.717821487320794,1.7464592211635401,0.3338888888888889,0.30261785573993166,0.0001,8,16,0.1,0,weighted_cross_entropy
11,1.7072679467731051,1.7487180266819946,0.34008333333333335,0.32234303304489625,0.0001,8,16,0.1,0,weighted_cross_entropy
12,1.6974332855012682,1.7443329264931644,0.3376388888888889,0.3061639550307118,0.0001,8,16,0.1,0,weighted_cross_entropy
