epoch,train_loss,val_loss,train_accuracy,val_accuracy,lr,weight_decay,loss_function
1,0.6100626137734361,0.5746777527260057,0.6548322306238186,0.6879734848484849,0.0001,0,cross_entropy
2,0.5627951797217637,0.5588568096811121,0.698546786389414,0.7002840909090909,0.0001,0,cross_entropy
3,0.5421575379957548,0.5545333723227183,0.7163870510396976,0.7021780303030303,0.0001,0,cross_entropy
4,0.5257279761522896,0.5400546626611189,0.727374763705104,0.7168560606060606,0.0001,0,cross_entropy
5,0.5093394520152044,0.5432756245136261,0.740843572778828,0.7154356060606061,0.0001,0,cross_entropy
6,0.49584602898370567,0.5604538741436872,0.7466918714555766,0.7102272727272727,0.0001,0,cross_entropy
7,0.47608741633382773,0.5687457968791326,0.7620510396975425,0.7012310606060606,0.0001,0,cross_entropy
