epoch,train_loss,val_loss,train_accuracy,val_accuracy,lr,weight_decay,loss_function
1,0.6099828121116797,0.564167372656591,0.655304820415879,0.6941287878787878,0.0001,0.0001,weighted_cross_entropy
2,0.5656646917132213,0.5614059567451477,0.6983695652173914,0.6993371212121212,0.0001,0.0001,weighted_cross_entropy
3,0.5449525332236785,0.5463433419213151,0.7122518903591682,0.7135416666666666,0.0001,0.0001,weighted_cross_entropy
4,0.5329373866066139,0.5506545467810198,0.721585538752363,0.7135416666666666,0.0001,0.0001,weighted_cross_entropy
5,0.5227167859307309,0.5492844699007092,0.7269612476370511,0.7225378787878788,0.0001,0.0001,weighted_cross_entropy
6,0.5105488878342064,0.5489112915414752,0.7376535916824196,0.7192234848484849,0.0001,0.0001,weighted_cross_entropy
