epoch,train_loss,val_loss,train_accuracy,val_accuracy,learning_rate,dropout_rate,weight_decay
1,0.6925353126183844,0.6910801549752553,0.40829377637130804,0.4203125,1e-05,0,0.0001
2,0.6903593444623022,0.6886708716551463,0.43670886075949367,0.48489583333333336,1e-05,0,0.0001
3,0.6878615702003367,0.6858053425947825,0.48984704641350213,0.5458333333333333,1e-05,0,0.0001
4,0.6848295491958972,0.682272446155548,0.5681039029535865,0.5916666666666667,1e-05,0,0.0001
5,0.6811138734787325,0.6779608140389125,0.5942114978902954,0.61875,1e-05,0,0.0001
6,0.6766763581002312,0.6729652325312296,0.6345595991561181,0.6421875,1e-05,0,0.0001
7,0.6715513670243292,0.6672810266415278,0.6437236286919831,0.6598958333333333,1e-05,0,0.0001
8,0.6659085100461662,0.6610888212919235,0.6587552742616034,0.6661458333333333,1e-05,0,0.0001
9,0.659847347293725,0.6545268952846527,0.6700290084388185,0.6723958333333333,1e-05,0,0.0001
10,0.6536050858879894,0.647819435596466,0.6751714135021097,0.6765625,1e-05,0,0.0001
11,0.6472480386369842,0.6409651378790537,0.6799841772151899,0.6744791666666666,1e-05,0,0.0001
12,0.640884542389761,0.6341895957787832,0.6845332278481012,0.6802083333333333,1e-05,0,0.0001
13,0.6344803120265027,0.627552851041158,0.6884889240506329,0.68125,1e-05,0,0.0001
14,0.6285553240071872,0.6211958696444829,0.6897415611814346,0.6875,1e-05,0,0.0001
15,0.6227981649370636,0.6150975207487742,0.6914556962025317,0.6895833333333333,1e-05,0,0.0001
16,0.6173659083963949,0.6093059182167053,0.6942246835443038,0.6963541666666667,1e-05,0,0.0001
17,0.6121156787822015,0.6037830909093221,0.6944224683544303,0.6989583333333333,1e-05,0,0.0001
18,0.6072722962636988,0.598563481370608,0.6965981012658228,0.7,1e-05,0,0.0001
19,0.60258806556589,0.5936639393369357,0.6979825949367089,0.7015625,1e-05,0,0.0001
20,0.5982013342878486,0.5890499691168467,0.6993670886075949,0.703125,1e-05,0,0.0001
21,0.5944589216120636,0.5847419361273448,0.7018723628691983,0.7057291666666666,1e-05,0,0.0001
22,0.5906943335563322,0.5807428767283758,0.7022020042194093,0.7067708333333333,1e-05,0,0.0001
23,0.5873486519740101,0.5769946614901225,0.7037183544303798,0.7083333333333334,1e-05,0,0.0001
24,0.5840864839181619,0.5735146075487136,0.7041139240506329,0.7088541666666667,1e-05,0,0.0001
25,0.5811782851500853,0.5702658966183662,0.7045094936708861,0.7109375,1e-05,0,0.0001
26,0.5784560667688836,0.567217843234539,0.7061577004219409,0.7114583333333333,1e-05,0,0.0001
27,0.5760678153500778,0.5643905321756999,0.7073444092827004,0.7114583333333333,1e-05,0,0.0001
28,0.5735457822491851,0.5617714256048203,0.7078059071729957,0.7104166666666667,1e-05,0,0.0001
29,0.5715294179156862,0.5592696304122607,0.7084651898734177,0.7140625,1e-05,0,0.0001
30,0.5694997361566447,0.5569784904519717,0.7095859704641351,0.7161458333333334,1e-05,0,0.0001
31,0.567559649421193,0.5547951574126879,0.7097837552742616,0.7171875,1e-05,0,0.0001
32,0.5656544800674865,0.5527384941776593,0.7116956751054853,0.7177083333333333,1e-05,0,0.0001
33,0.5642825204737579,0.5508468488852183,0.7110363924050633,0.7203125,1e-05,0,0.0001
34,0.5627365847931632,0.5490747769673665,0.7122231012658228,0.7192708333333333,1e-05,0,0.0001
35,0.5611736525463152,0.5474002286791801,0.7130142405063291,0.7213541666666666,1e-05,0,0.0001
36,0.560036915138301,0.5458502988020579,0.7136075949367089,0.721875,1e-05,0,0.0001
37,0.5586481679718203,0.5443913484613101,0.7142668776371308,0.7182291666666667,1e-05,0,0.0001
38,0.5574960447061917,0.5430500442783038,0.7143987341772152,0.7197916666666667,1e-05,0,0.0001
39,0.5564875800146836,0.5417473350962003,0.7153876582278481,0.7203125,1e-05,0,0.0001
40,0.5553340107076782,0.5405289764205615,0.7165743670886076,0.7213541666666666,1e-05,0,0.0001
41,0.5543820383931011,0.5393617277344068,0.7165743670886076,0.7213541666666666,1e-05,0,0.0001
42,0.5534169357034224,0.5382674952348073,0.7162447257383966,0.7229166666666667,1e-05,0,0.0001
43,0.5524739260286219,0.5372520501414935,0.7173655063291139,0.721875,1e-05,0,0.0001
44,0.5518226930989495,0.5363186920682589,0.7180907172995781,0.7239583333333334,1e-05,0,0.0001
45,0.5509240112978698,0.5354240079720815,0.7182885021097046,0.7260416666666667,1e-05,0,0.0001
46,0.5503272270225774,0.5345226387182872,0.7191455696202531,0.7244791666666667,1e-05,0,0.0001
47,0.5496334432926862,0.5337393219272296,0.7193433544303798,0.7244791666666667,1e-05,0,0.0001
48,0.5486214094272646,0.5329876929521561,0.7196070675105485,0.7234375,1e-05,0,0.0001
49,0.5481451313455397,0.5322975521286328,0.7195411392405063,0.7255208333333333,1e-05,0,0.0001
50,0.5476480948145379,0.5316006407141686,0.7202004219409283,0.7260416666666667,1e-05,0,0.0001
51,0.5467886382140188,0.5309248119592667,0.7206619198312236,0.7260416666666667,1e-05,0,0.0001
52,0.5464306010978635,0.5303275470932325,0.7205959915611815,0.7260416666666667,1e-05,0,0.0001
53,0.5458816682864845,0.5297361652056376,0.7208597046413502,0.7255208333333333,1e-05,0,0.0001
54,0.5452780503512434,0.5292043283581733,0.7211893459915611,0.7265625,1e-05,0,0.0001
55,0.5447421730319156,0.5286955257256826,0.7216508438818565,0.7260416666666667,1e-05,0,0.0001
56,0.5443615457553904,0.5281484926740329,0.7225079113924051,0.725,1e-05,0,0.0001
57,0.543660063972453,0.5276833931605022,0.7242220464135021,0.7244791666666667,1e-05,0,0.0001
58,0.5433952796434048,0.527232313156128,0.723826476793249,0.728125,1e-05,0,0.0001
59,0.542806196879234,0.5267767871419589,0.7259361814345991,0.7270833333333333,1e-05,0,0.0001
60,0.5424919115843149,0.5263793289661407,0.725540611814346,0.7286458333333333,1e-05,0,0.0001
61,0.5421139566455713,0.5260008151332537,0.7257383966244726,0.7302083333333333,1e-05,0,0.0001
62,0.5416512684228552,0.5255894621213277,0.7271228902953587,0.7302083333333333,1e-05,0,0.0001
63,0.5414200295627368,0.5252324238419532,0.726925105485232,0.7307291666666667,1e-05,0,0.0001
64,0.5409511867832031,0.5248677283525467,0.7274525316455697,0.7307291666666667,1e-05,0,0.0001
65,0.5406069886961063,0.5245260193943977,0.7273206751054853,0.73125,1e-05,0,0.0001
66,0.5400543954176239,0.524185219903787,0.7287051687763713,0.73125,1e-05,0,0.0001
67,0.5398748740868227,0.5238964155316352,0.7281777426160337,0.7296875,1e-05,0,0.0001
68,0.5394127575154043,0.5235944484670957,0.7274525316455697,0.7328125,1e-05,0,0.0001
69,0.5393794052585771,0.5233031143744786,0.7286392405063291,0.7322916666666667,1e-05,0,0.0001
70,0.5387712547296211,0.5230022251605988,0.7285073839662447,0.7328125,1e-05,0,0.0001
71,0.5384836411300088,0.522744498650233,0.7292325949367089,0.7322916666666667,1e-05,0,0.0001
72,0.5382799291158025,0.5225122953454654,0.7291666666666666,0.7338541666666667,1e-05,0,0.0001
73,0.5381847149083383,0.5222324336568515,0.7294303797468354,0.73125,1e-05,0,0.0001
74,0.5376511261432986,0.5219862664739291,0.7294303797468354,0.7317708333333334,1e-05,0,0.0001
75,0.5372544741454507,0.5217550774415334,0.7290348101265823,0.73125,1e-05,0,0.0001
76,0.5372713918675853,0.5215690319736799,0.7289029535864979,0.734375,1e-05,0,0.0001
77,0.5370133698992589,0.5213628768920898,0.7294963080168776,0.7338541666666667,1e-05,0,0.0001
78,0.5366045790508327,0.5211061984300613,0.7300237341772152,0.7333333333333333,1e-05,0,0.0001
79,0.5360529513298711,0.5208886504173279,0.7296940928270043,0.734375,1e-05,0,0.0001
80,0.5361885523997278,0.5206861312190691,0.7298918776371308,0.7348958333333333,1e-05,0,0.0001
81,0.5355886122848414,0.5205171932776769,0.7300896624472574,0.7348958333333333,1e-05,0,0.0001
82,0.5356552854243211,0.5203631634513537,0.7300237341772152,0.7333333333333333,1e-05,0,0.0001
83,0.5352053919547721,0.5201096892356872,0.7303533755274262,0.734375,1e-05,0,0.0001
84,0.5351380917090404,0.5199554234743118,0.7306170886075949,0.7348958333333333,1e-05,0,0.0001
85,0.5347969642671352,0.5198205704490344,0.7304193037974683,0.7333333333333333,1e-05,0,0.0001
86,0.5344930774048914,0.5196157221992811,0.7312104430379747,0.734375,1e-05,0,0.0001
87,0.5343583655634007,0.5194547931353252,0.7311445147679325,0.7354166666666667,1e-05,0,0.0001
88,0.534318098161794,0.5192964444557826,0.7309467299578059,0.7348958333333333,1e-05,0,0.0001
89,0.5339683191182745,0.5191288342078527,0.7310126582278481,0.734375,1e-05,0,0.0001
90,0.5338253829046644,0.5189948131640753,0.7310785864978903,0.7338541666666667,1e-05,0,0.0001
91,0.533480015799466,0.5188344195485115,0.7309467299578059,0.7364583333333333,1e-05,0,0.0001
92,0.5334079718287987,0.5186856816212336,0.7314082278481012,0.7359375,1e-05,0,0.0001
93,0.5329696633519,0.518535041809082,0.7313422995780591,0.7348958333333333,1e-05,0,0.0001
94,0.5330522022669828,0.5183970754345258,0.7319356540084389,0.7359375,1e-05,0,0.0001
95,0.5328227330612231,0.5182514995336532,0.7317378691983122,0.7354166666666667,1e-05,0,0.0001
96,0.5325281072392243,0.5181243280569713,0.7314741561181435,0.7364583333333333,1e-05,0,0.0001
97,0.5321829063731407,0.5180158322056134,0.7318037974683544,0.7359375,1e-05,0,0.0001
98,0.5320690821871978,0.5178571884830793,0.7322652953586498,0.7364583333333333,1e-05,0,0.0001
99,0.5320242624494094,0.5177390739321709,0.7318697257383966,0.7364583333333333,1e-05,0,0.0001
100,0.5317181696494421,0.5176132177313169,0.7327267932489452,0.7369791666666666,1e-05,0,0.0001
101,0.5316292378847106,0.517509293059508,0.732331223628692,0.7369791666666666,1e-05,0,0.0001
102,0.5312620061862318,0.5173850153883298,0.7324630801687764,0.7364583333333333,1e-05,0,0.0001
103,0.5312799810105738,0.5172514741619428,0.7325949367088608,0.7375,1e-05,0,0.0001
104,0.5311457729163552,0.517153746386369,0.7334520042194093,0.7375,1e-05,0,0.0001
105,0.5308685370009659,0.51703609029452,0.7323971518987342,0.7375,1e-05,0,0.0001
106,0.5308095319235878,0.5169658819834392,0.7339135021097046,0.7375,1e-05,0,0.0001
107,0.5306828455205708,0.5168237656354904,0.7331882911392406,0.7380208333333333,1e-05,0,0.0001
108,0.5304982174926669,0.5167134533325831,0.7331882911392406,0.7385416666666667,1e-05,0,0.0001
109,0.530032488615704,0.5166149730483691,0.7343090717299579,0.7385416666666667,1e-05,0,0.0001
110,0.5301635318164584,0.5164994150400162,0.7333860759493671,0.7380208333333333,1e-05,0,0.0001
111,0.5294668140667903,0.5164286533991496,0.7344409282700421,0.7390625,1e-05,0,0.0001
112,0.5296320369474998,0.5163270235061646,0.7347705696202531,0.7390625,1e-05,0,0.0001
113,0.5296323952041094,0.5162335177262624,0.734045358649789,0.7401041666666667,1e-05,0,0.0001
114,0.5292645783364018,0.5161234964927037,0.7351661392405063,0.7390625,1e-05,0,0.0001
115,0.5292794822011819,0.5160747418800989,0.734375,0.7416666666666667,1e-05,0,0.0001
116,0.5288597882296968,0.5160679529110591,0.734704641350211,0.7411458333333333,1e-05,0,0.0001
117,0.5290836901855871,0.5159134795268376,0.7354298523206751,0.7421875,1e-05,0,0.0001
118,0.5286852627489638,0.5157795523603758,0.7351661392405063,0.7416666666666667,1e-05,0,0.0001
119,0.5286338298506877,0.5156463076670964,0.7361550632911392,0.7411458333333333,1e-05,0,0.0001
120,0.5282881949018325,0.51559197306633,0.7358254219409283,0.7421875,1e-05,0,0.0001
121,0.5281038773462239,0.5155152027805646,0.7354957805907173,0.7416666666666667,1e-05,0,0.0001
