epoch,train_loss,val_loss,train_accuracy,val_accuracy,lr,weight_decay,loss_function
1,1.8675041022830539,1.7943798007694542,0.25825,0.302096370475512,0.0001,0,weighted_cross_entropy
2,1.786874317381117,1.764431672738799,0.308,0.31384282437622124,0.0001,0,weighted_cross_entropy
3,1.7500652916166517,1.7533340090555503,0.3243611111111111,0.3038433460479087,0.0001,0,weighted_cross_entropy
4,1.717712939368354,1.7664651955273134,0.3298333333333333,0.3249243846599092,0.0001,0,weighted_cross_entropy
5,1.6911196836895412,1.7657095134680998,0.34294444444444444,0.3205439091151488,0.0001,0,weighted_cross_entropy
6,1.6551799419191149,1.7786139554165779,0.3522222222222222,0.3165284731286637,0.0001,0,weighted_cross_entropy
