epoch,train_loss,val_loss,train_accuracy,val_accuracy,learning_rate,dropout_rate,weight_decay
1,1.7803812805811565,1.7410410541169188,0.30430555555555555,0.317193366745685,0.0005,0,0.0001
2,1.7159172487258911,1.7232758567688313,0.33797222222222223,0.3256153525612878,0.0005,0,0.0001
3,1.6971380530463325,1.7157037477966741,0.34905555555555556,0.33292918234852187,0.0005,0,0.0001
4,1.6852435783810085,1.7089851190012397,0.3541111111111111,0.3327075511428481,0.0005,0,0.0001
5,1.6761466079288059,1.7064905563990276,0.35788888888888887,0.336475281639302,0.0005,0,0.0001
6,1.6686011051601835,1.7040540994481836,0.3626388888888889,0.3333985190442268,0.0005,0,0.0001
7,1.660554860856798,1.7022559575155272,0.36469444444444443,0.3347283062782693,0.0005,0,0.0001
8,1.6540642229715983,1.7007308099286775,0.36666666666666664,0.33802670007901836,0.0005,0,0.0001
9,1.6466671974394056,1.6998228959157957,0.3716388888888889,0.338717667980397,0.0005,0,0.0001
10,1.6394400285085042,1.6982456217420863,0.3749166666666667,0.33960419280309206,0.0005,0,0.0001
11,1.6334359659618802,1.6985520640163556,0.3766388888888889,0.34026908642011333,0.0005,0,0.0001
12,1.625707411236233,1.6954857871887532,0.3815277777777778,0.3438151857108935,0.0005,0,0.0001
13,1.6176637620925904,1.696153612001568,0.3856111111111111,0.3435674802208623,0.0005,0,0.0001
14,1.6108432538774278,1.6969178010385932,0.38825,0.3429286608881984,0.0005,0,0.0001
15,1.6036048305299546,1.695252927482551,0.39311111111111113,0.3418205048598296,0.0005,0,0.0001
16,1.5961788363986544,1.6977444988615968,0.39616666666666667,0.342016061781146,0.0005,0,0.0001
17,1.588267847273085,1.6973372664011963,0.4008611111111111,0.34489726745490484,0.0005,0,0.0001
18,1.5798574643664889,1.6958072811153764,0.40402777777777776,0.34622705468894743,0.0005,0,0.0001
19,1.5714436581929525,1.6977477809216113,0.40755555555555556,0.34932989156838007,0.0005,0,0.0001
20,1.563550346798367,1.6975614289019971,0.413,0.3409339800371346,0.0005,0,0.0001
21,1.5547434420055812,1.696624793059437,0.41755555555555557,0.34472778481794586,0.0005,0,0.0001
22,1.5460833411746555,1.6983864789313459,0.42144444444444445,0.3429286608881984,0.0005,0,0.0001
23,1.5373037713368733,1.7041723694361695,0.42527777777777775,0.34317636637822957,0.0005,0,0.0001
24,1.52870587571462,1.7006407249058393,0.4290833333333333,0.34115561124280835,0.0005,0,0.0001
25,1.5198066095776028,1.6999522912586835,0.43330555555555555,0.34509282437622124,0.0005,0,0.0001
